productName,brand,price,GTIN"Fackelbrot Cheddar-Mozzarrela","fackelbrot","3.99","4039273749695"
"Durbacher Kochberg Rotwein Spätburgunder halbtrocken 0,75l","durbacher","7.29","4011441503162"
"Becksteiner Winzer Weißwein Silvaner trocken 0,75l","Becksteiner Winzer","7.49","4101580000131"
"Sieber Lyoner 390g","Sieber","5.29","4260030751006"
"Gepa Bio Honig Wildblüte cremig 500g","Gepa","6.59","4013320047798"
"DBB Bergmann Adam Eichenbock 0,75l","DBB BERGMANN","11.99","4260152350835"
"Youcook Pasta Bolognese Meatballs 420g","Youcook","4.49","4260334162195"
"Glorietta Kartoffeln festkochend aus der Region 2,5kg","glorietta","3.29","4260317240377"
"Kühlmann Kartoffelsalat Steakhouse 350g","Kühlmann","2.59","4051009005486"
"Kronen Kaffee Bio Espresso 1kg","kronen","22.99","4052203296809"
"Bertoldi Rotwein Bardolino trocken 0,75l","Bertoldi","5.49","4008954225278"
"Milch vorm Diers-Hof Bircher-Müsli 250g","milch","0.87","4260426710112"
"Spontex Brillant Reinigungspad","Spontex","1.89","4008600071082"
"Santa Maria Taco Seasoning Mix 28g","Santa Maria","1.69","7311310310172"
"Krumbach Cola-Mix 9x1l","Krumbach","7.99","4009228121821"
"Wolfram Berge Paprika-Gelee fruchtig-pikant 225g","Wolfram Berge","5.99","4003185169643"
"Berliner Bärensiegel Pfeffi 0,7l","Berliner Bärensiegel","7.49","4251344373572"
"Tassimo Kaffeekapseln Jacobs Latte Macchiato Caramel 268g, 8 Kapseln","Tassimo","5.99","8711000504802"
"Jever Pilsener 0,5l","Jever","1.29","4008948027000"
"Herzberger Bio Laugenstange","herzberger bäckerei","0.85","2712940000009"
"Plaimont Rosé Terres D'Artagnan trocken 0,75l","Plaimont Producteurs","5.29","3270040319043"
"Géramont Weichkäse mit Skyr 180g","Géramont","3.29","3161711002961"
"Schwollener Himbeerbrause Glasflasche 12x0,7l","Schwollener","7.99","4022652163441"
"Spreewald Feldmann GurkenKnacker 530g","spreewald","2.99","4250262708329"
"Espressone Kaffee Café Creme 500g","Espressone","10.49","4260143180120"
"Rexim Römer Haselnüsse 500g","Rexim","6.99","4009211112423"
"Aoste Stickado High Protein Hähnchen 60g","Aoste","2.49","3449865384769"
"REWE Beste Wahl Cayennepfeffer gemahlen 39g","REWE Beste Wahl","1.99","4337256007399"
"Glocken Bäckerei Mehrkornbrot geschnitten","glocken","1.53","2151880000005"
"Raabe Rotwein Dunkelfelder lieblich 0,75l","raabe","6.49","4260094290510"
"Arbi Meeresfrüchte mit Gemüse 300g","arbi","4.99","8002202000385"
"ja! Kunterbunte Schatzkiste Eismischung 607ml","ja!","1.99","4388860256925"
"Klosterfrau Erkältungs-Balsam 20ml","Klosterfrau","3.79","4008617136651"
"Coca-Cola Zero 6x0,33l","Coca-Cola","3.99","5449000150783"
"Dagernova Roséwein Spätburgunder Rosé trocken 1l","dagernova","9.79","4007245001003"
"Gutfried Hähnchen-Mortadella ""Buffet"" 80g","Gutfried","1.69","4003171001766"
"Böklunder Echte Land-Bockwurst in Eigenhaut 250g, 5 Stück","Böklunder","3.19","4000404935355"
"Lindt Lindor Schokokugeln Herzpackung Milch 200g","Lindt","7.99","4000539102325"
"Rügenwalder Mühle Vegane Pommersche Apfel und Zwiebel 125g","Rügenwalder Mühle","2.49","4000405002377"
"Meienburg Friesen Müsli 500g","meienburg","3.29","4009790008254"
"Hungener Käsescheune Vorarlberg Äppelwoi ca.200g","Hungener Käsescheune","6.58","2755330000005"
"Frosta Schlemmerfilet Mediterraner Art 360g","Frosta","3.99","4008366009787"
"Zonin Prosecco DOC Vino Spumante Brut 0,2l","Zonin","3.69","8002235835527"
"WC Frisch Kraft-Aktiv Frische Brise 50g","WC Frisch","1.69","4015000969604"
"El Rojito La Cortadora Bio Espresso ganze Bohne 1kg","El Rojito","25.49","4260025681882"
"Eszet Schnitten Zartbitter 75g","Eszet","1.19","4030387760606"
"Zuegg Blutorangensaft 0,2l","Zuegg ","1.29","80094913"
"Weis Schwarzwälder Honig-Schnäpsle 0,5l","Weis","9.99","4002689009851"
"Tiefgang Rotwein Spätburgunder QW trocken 0,75l","tiefgang","5.99","4049366002422"
"Original Wagner Bella Napoli Pizza Margherita 425g","Original Wagner","3.89","7613039830536"
"Vivess Heftapparat Gr. 24/6","Vivess","6.99","4388858914448"
"Casa Zarrella Tomaten schonend getrocknet, in würziger Kräuter-Marinade 290g","casa","3.59","4002239990103"
"Vernaccia di San Gimignano Weißwein Cecchi trocken 0,75l","Cecchi","6.49","8006030008018"
"Berliner Radler Naturtrüb 20x0,5l","Berliner Pilsner","14.49","4053400105215"
"Milano Brotaufstrich","milano","2.09","2708700000006"
"Rocka Nutrition No Whey Bar Joker Caramel Choco Chunk vegan 50g","Rocka Nutrition","2.49","4251105515289"
"Burger Liebe 5 Trüffel 300ml","burger","3.49","4250231433139"
"Luftballons mit Punkten 6 Stück","luftballons","1.79","9557869017836"
"Hartkorn Brathähnchen Gewürzzubereitung 60g","Hartkorn","2.59","4052600051087"
"Bellaris Mineralwasser Medium 12x0,75l","bellaris","6.49","4009285104911"
"NIVEA Men Styling Creme Natural Look 150ml","NIVEA","3.99","4005900137432"
"Maggi Wirtshaus Käse-Spätzle mit Röstzwiebeln 119g","Maggi","1.59","7613035890909"
"Schloss Wackerbarth Weißwein Bacchus trocken 0,75l","schloss","12.49","4012707441631"
"Zum Dorfkrug Sylter Salatfrische 250ml","Zum Dorfkrug","1.49","4260054650019"
"Lindauer Fruchtgarten Apfel-Orange 5l","lindauer","10.99","4036225110374"
"Doornkaat Korn 0,04l","doornkaat","1.19","40136141"
"Kiechlingsberger Ölberg Weißwein Grauer Burgunder trocken 0,75l","kiechlingsberger","5.79","4005731412418"
"Pfanner Pure Tea Früchtetee 1l","Pfanner","1.19","90167744"
"Lachsschicken","lachsschicke","2.29","4337256621250"
"Schwollener Lecker Leichte Limo Zitrone 12x0,7l","Schwollener","7.49","4022652002146"
"Fever-Tree Elderflower Tonic Water 4x0,2l","Fever-Tree","5.99","5060108450850"
"Tarczynski Krakauer geschnitten 80g","tarczynski","1.75","5908230532306"
"Pall Mall Filter Zigarillos XL Smooth Taste 17 Stück","Pall Mall","2.50","4031300125854"
"Birkel Minuto Pilzrahmtopf 78g","Birkel","1.79","4002676626078"
"Rosbacher Mineralwasser naturell 0,75l","Rosbacher","0.79","4004042016377"
"Spreequell Apfelschorle lieblich 1l","Spreequell","1.15","4015732009098"
"Kaiser Brauerei Bio Oho! Alkoho!frei alkoholfrei 4x0,33l","kaiser","3.79","4104250013523"
"Ostmann Zitronen Pfeffer Gewürzzubereitung 40g","Ostmann","2.59","4002674044799"
"Hengstenberg Altmeister Kräuteressig 750ml","Hengstenberg","1.49","4008100126152"
"Burgis Spinatknödel 300g","Burgis","2.59","4009268006607"
"Zum Dorfkrug Sylter Salatfrische 500ml","Zum Dorfkrug","2.89","4260054650026"
"Berchtesgadener Land Frische Buttermilch 500g","Berchtesgadener Land","0.79","4101530000280"
"Lindt Alkohol-Spezialitäten Eier 144g","Lindt","6.99","4000539680304"
"Gabel Parmaschinken in Scheiben","Gabel","3.29","2206550000004"
"Shatler's Cocktails Sex on the Beach 0,25l","Shatler's","2.99","4007675662010"
"Whiskas Geflügel Auswahl in Sauce 12 x 85g","Whiskas","4.99","8410136025792"
"L&S Schweinsöhrchen 250g","L & S Feingebäck International","2.29","4000242002929"
"Putengeschnetzeltes","putengeschnetzelte","1.70","24569538"
"Lindt Mini Pralinen 180g","Lindt","7.99","4000539118869"
"Hareico Schinkenkrakauer 250g","Hareico","4.19","4008262602389"
"Landkost-Ei Original BB-Eierlikör 0,5l","landkost","9.99","4027767048249"
"Berchtesgadener Land Frische Bio Alpenmilch Laktosefrei 3,5% 1l","Berchtesgadener Land","1.89","4101530008804"
"Hähnchenbrustpastete Tex-Mex","haehnchenbrustpastete","1.99","5411319070571"
"Corona Mexican Beer 0,355l","Corona","1.19","75033927"
"Collegium Wirtemberg Rotwein Merlot Qualitätswein trocken 0,75l","collegium","9.49","4040225340464"
"Mörsener Bio Naturland Eier 6 Stück","moersener","3.49","4260307820022"
"Lorenz Crunchips Salted 150g","Lorenz","1.99","4018077004285"
"Apoldaer Hefeweizen alkoholfrei 11x0,5l","Apoldaer","9.99","4015154001229"
"Biorebe Weißwein Riesling Bio vegan halbtrocken 0,75l","Biorebe","4.99","4003301080975"
"Schweinefilet in Aspik","schweinefilet","3.79","4008298011100"
"ZooRoyal Delikate Stückchen mit Geflügel und Leber in Wildgelee 400g","ZooRoyal","0.99","4388860184914"
"Förstina-Sprudel Apfelschorle 12x0,5l","Förstina-Sprudel","7.39","4104640120107"
"Vitana Bio Kakaobutter 80g","Vitana","3.49","4085900009311"
"Hartkorn Geflügel Rub Gewürzsalz 100g","Hartkorn","3.99","4052600101041"
"Koawach Bio Weiße Schoko Drink mit Koffein 235ml","Koawach","1.95","4260407951909"
"Ghorban Jahrgangssardinen in Olivenöl 120g","ghorban","4.79","4260159952568"
"Ostmann Pizza-Gewürz 30g","Ostmann","3.29","4002674074901"
"REWE Beste Wahl Kaiserkirschen entsteint 385g","REWE Beste Wahl","2.59","4337256297240"
"Gefu Pfeffer-Salz-Muehle","GEFU","33.99","4006664346207"
"Hitschler Fruchtgummi-Schnüre mit Apfel-Geschmack 125g","Hitschler","1.39","4003840008881"
"HOFGUT Markenbutter mildgesäuert 250g Alu","Hofgut","2.69","4070700004291"
"Freche Freunde Knusper-Herzchen Bio Banane & Erdbeere 30g","Freche Freunde","1.19","4260618523094"
"Die Mainzer Kaffeemanufaktur Äthiopien 500g","Die Mainzer Kaffeemanufaktur","11.50","4260291174149"
"Tucher Pilsener 20x0,5l","Tucher","15.49","4006298002814"
"Ritter Sport Schokolade Gebrannte Mandel 100g","Ritter Sport","0.88","4000417629616"
"Riegelein Edel Nougat Eier 150g","Riegelein","2.29","4013900500385"
"REWE Beste Wahl Weihnachtsmann Bitterschokolade 70g","REWE Beste Wahl","0.79","4337256433853"
"Sebamed Wasch-Emulsion flüssig 400ml","Sebamed","4.99","4103040360014"
"Raabe Weißwein Gewürztraminer lieblich 0,75l","raabe","6.49","4260094290503"
"Merziger Multivitaminsaft 6x1l","Merziger","13.99","4059700706121"
"Botucal Distillery Collection N° 1 Batch Kettle Rum 0,7l","Botucal","62.00","7594003627461"
"Kluth Nusskernmischung 200g","Kluth","3.99","4008088270427"
"Spreewaldhof Das andere Apfelmus 700g","Spreewaldhof","2.39","4012712000335"
"Poly Palette Intensiv-Creme-Coloration 100 Ultra Blond 115ml","Poly Palette","2.95","4015100192087"
"Helbing Hamburgs Feiner Kümmel 0,7l","Helbing","10.49","40624006"
"Wolfsblut Wide Plain Pferdefleisch mit Süßkartoffeln 12,5kg","Wolfsblut","68.99","4260603784653"
"Xox Mikrowellen Popcorn salzig 3x100g","XOX","1.99","4031446877112"
"Always Discreet bei Blasenschwäche 10+2 Stück","Always","3.45","8001090826602"
"UHU Sekunden Alleskleber 3g","Uhu","3.99","4026700461305"
"Villani Salame al Tartufo","villani","4.29","25238242"
"Frankenheim Blue 24x0,33l","Frankenheim Alt","16.99","4012049000343"
"ja! Mandeln gemahlen 200g","ja!","1.99","4388860221336"
"Welsterwald Beute Pferd mit Zucchini und Süßkartoffeln 400g","welsterwald","3.49","4260082774237"
"Harry Brownie Schnecke","Harry","1.69","4071800057873"
"Kikok Hähnchenbrust 100g","kikok","3.98","24621731"
"Frankenbrunnen Mineralwasser Spritzig 11x0,5l","frankenbrunnen","5.29","4002627004887"
"Green Datteln mit Erdnüssen und Schoko 100g","green","1.99","5708147007832"
"Lambertz Lebkuchen Weihnachtsmarkt 500g","Lambertz","9.49","4006894399707"
"Possmann Streuobstsaft 1l","Possmann","1.89","4004315004599"
"Spreewald Feldmann Original Spreewälder Gewürzgurken 185g","Spreewald-Feldmann","1.89","4250262708275"
"Kumpf Apfelsaft Naturtrüb 6x1l","Kumpf","9.99","4001766060266"
"ja! Extra löslicher Kaffee 200g","ja!","4.89","4388840018321"
"Gutes vom Meierhof Hühnerfrikassee 500g","Meierhof","9.49","4260144830147"
"ja! Glasreiniger Ocean 1l","ja!","0.95","4337256484497"
"Jürgen Langbein Fleischklößchen-Suppe mit feinen Gartenkräutern 400ml","Jürgen Langbein","3.59","4007680103249"
"Maybelline Express Pflegender Nagellackentferner acetonfrei 125ml","Maybelline","2.99","4084200499709"
"Brita Fill & Go Vital Wasserfilter-Flasche 0,6l Purple","Brita","14.99","4006387061289"
"ja! Mineralwasser Still 6x0,5l","ja!","0.79","4022459372299"
"Dumet Kalamata Griechische Oliven, Baumgereift 200g","Dumet","3.99","7612188002962"
"Dr. Oetker My Sweet Table Kuchenkugeln Zitrone 150g","Dr. Oetker","2.99","4000521027582"
"Gourmet Gold Zarte Häppchen in Sauce mit Huhn & Leber 85g","Purina Gourmet","0.65","7613032881573"
"Mattoni Himbeere 1,5l","Mattoni","0.99","8594001024018"
"Vinicola Mediterranea Rotwein No. 5 Primitivo Di Manduria 0,75l","vinicola","9.99","8028994001249"
"Reber Mozart Kugeln 160g","Reber","4.99","4101730002787"
"3 Glocken Die mag ich Spaghetti 500g","3 Glocken","2.19","4002966000717"
"Swirl Staubsaugerbeutel S 73 MicroPor Plus 4 Stück","Swirl","10.99","4006508193295"
"Vivess Einmalhandschuhe Bunt Gr. M/L 50 Stück","Vivess","2.99","4388860673845"
"Krugmann Geißbock Schlückchen Wildfrucht-Likör 20x0,02l","Krugmann","6.99","4001165810691"
"Maggi Klare Suppe mit Suppengrün für 16l","Maggi","3.89","7613287094421"
"Geil Weißwein Gelber Muskateller feinherb 0,75l","Geil","7.50","4262423322107"
"La Gioiosa Bio Prosecco trocken 0,75l","La Gioiosa","10.99","8006805112025"
"Schöfferhofer Weizen-Mix Zitrone naturtrüb alkoholfrei 4x6x0,33l","Schöfferhofer","15.96","4053400106632"
"Tempo mit Magnolienduft Melodie der Sinne 90 Tücher","Tempo","2.25","7322541409511"
"Carlsberg Lagerbier alkoholfrei 0,5l","Carlsberg","1.19","4101010010624"
"Marziale Coolinaria Dolc'Ego Tiramisu 140g","Marziale Coolinaria GmbH","3.99","8033120554650"
"Bio Demeter Basilikumkäse","bio","2.89","2755470000002"
"Bedford Hähnchenbrustschnitte","Bedford","2.39","4008298450107"
"Meßmer Feinster Ostfriesen-Tee 37g, 25 Beutel","Meßmer","2.35","4002221007482"
"Head & Shoulders Anti-Schuppen Shampoo Citrus Fresh 300ml","Head & Shoulders","4.45","8001090047342"
"Pfälzer Leberwurst","pfaelzer","1.59","27276655"
"Volvic Tee Pfirsich 6x0,75l","Volvic","5.94","3057640461118"
"Farmer's Snack Walnusskerne aus Kalifornien 100g","Farmer's Snack","2.89","4010442403068"
"Escale Rotwein Pinot Noir 0,75l","escale","6.49","3760028330103"
"Harry Roggenbrot 400g","Harry","1.29","2166740000002"
"Popp Farmersalat 200g","Popp","1.69","4045800770834"
"Hipp Früchte-Freund Bio Banane-Pfirsich in Apfel 6x50g","Hipp","1.79","4062300286085"
"Ostmann Chili Flocken 45g","Ostmann","2.29","4002674052114"
"NIVEA Men Rasierschaum Sensitive 50ml","NIVEA","1.29","42361138"
"Hassia still 0,75l","Hassia","0.69","4004042210133"
"Höhenrainer Geflügel-Rostbratwürstl 200g","Höhenrainer","2.99","4009335080844"
"GM Pesendorfer Pecan Nüsse 200g","GM Pesendorfer","7.39","9120030750469"
"Alde Gott Weißwein Weißburgunder Kabinett trocken 0,75l","alde","8.49","4011993000218"
"NIVEA Handcreme 3in1 Repair 100ml","NIVEA","2.99","42390039"
"Meßmer Himbeere-Waldmeister 50g, 20 Beutel","Meßmer","2.29","4002221030176"
"Geeta's Premium Lime & Chilli Chutney Hot 310g","Geeta's","2.99","5021185041010"
"Fischhof Hausmann Saiblingsfilet geräuchert","fischhof","3.55","2270480000007"
"Faxe Premium Lagerbier 1l","Faxe","2.39","5741000122853"
"Kartoffeln festkochend aus der Region 5kg","kartoffeln","7.29","4260191630028"
"Bombay Bramble Gin with a Blackberry & Raspberry Infusion 0,7l","Bombay","22.99","7640175743628"
"Black Forest Mineralwasser Still 6x0,5l","Black Forest","3.54","4104760451150"
"Fellbacher Weingärtner Rotwein Lemberger QbA trocken 0,25l","Fellbacher Weingärtner","2.79","4022075015662"
"Kleiner Feigling Coco-Biscuit 30x0,02l","Kleiner Feigling","17.49","4004752550826"
"Franziskaner Natur Russ 20x0,5l","Franziskaner","19.99","4072700003878"
"Lima Bio Maiswaffeln mit Leinsamen 140g","lima","2.29","5411788044592"
"Feinkost Dittmann Oliven Tapenade 130g","Feinkost Dittmann","3.19","4002239601825"
"Pizza Lorenzo Knoblauchcreme 500ml","Pizza Lorenzo","3.49","4015271001492"
"Always Discreet Inkontinenz Einlagen Normal 12 Stück","Always","3.45","8006540714850"
"Musso Bio Weißwein Sauvignon Blanc trocken 0,75l","musso","5.99","4008077270667"
"Messbecher ca. 1 l, aus PS (Polystyrol)","Gies","3.49","4000871050933"
"CORNY nussvoll Dreierlei Nuss & Karamell 96g","CORNY","1.69","4011800549312"
"Teekanne Indische Mischung Fairtrade 250g","Teekanne","7.29","4009300001669"
"Käserebellen Heublumenrebell in Scheiben","kaeserebellen","2.69","2277530000000"
"Mayo Feinkost Hähnchensalat Gyros Style 150g","Mayo Feinkost","1.99","4009457380495"
"Niederegger Adventskalender Nougat 185g","Niederegger","8.70","4000161730620"
"MiNøttly Bio Müsli Kokos vegan 350g","min","3.99","4005967003978"
"Erdbär Freche Freunde Bio Apfel, Rote Bete, Erdbeere & Himbeere 100g","Freche Freunde","0.95","4260249145597"
"Today My Name Is Queen Roter Perlwein 0,375l","today","5.99","4010930008928"
"Blaue Helden Badreiniger Nachfüll-Set","blaue","2.95","4260682671745"
"Licher Pils alkoholfrei 24x0,33l","Licher","15.89","4002798000671"
"Ültje Nussmischung Pur ungeröstet & ungesalzen 150g","Ültje","3.69","4004980532007"
"Pasquier Desvignes Rotwein Beaujolais Villages trocken 0,75l","Pasquier Desvignes","6.99","3263283028018"
"Rücker Vega Lecker Mozzalina vegan 100g","Rücker","1.79","4008960228164"
"Bresso Kräuter aus der Provence 150g","Bresso","2.29","4000400008053"
"Knorr Pasta Snack Pilz-Rahm-Sauce 63g","Knorr","0.99","8711327414938"
"Black Forest Mineralwasser fein perlend 12x0,7l","Black Forest","6.99","4104760411925"
"Pizza Lorenzo Pizzabrot Tomato 220g","Pizza Lorenzo","1.99","4015271001690"
"Seeberger Sonnenblumenkerne 500g","Seeberger","2.99","4008258048047"
"Fleischerei Hecker Mettwurst Eichsfelder Art 400g","fleischerei","6.60","4260307083939"
"Bonali Rindfleisch Streifen 250g","bonali","5.79","4251569800525"
"Chili rot ca. 20g","chili","0.20","22016768"
"Württemberg Weißwein Blanc halbtrocken QbA 0,75l","Württemberger","7.39","4260000840570"
"REWE Bio Linseneintopf 400g","REWE Bio","1.49","4388860725476"
"Sanella Streichfett 400g","Sanella","1.99","8719200241947"
"Krombacher Weizen 11x0,5l","Krombacher","10.49","4008287061116"
"Tulip Baconstreifen 200g","Tulip","2.99","5762385036726"
"Herlitz Radierer oval","Herlitz","1.39","4008110165639"
"B. Just Bread Eiweiss Brot 400g","B. Just Bread","2.09","4260523697385"
"Espresso Colonia Crema Bar 1kg","espresso","21.99","4260697119911"
"Dreistern Kohlroulade mit Kartoffeln & Sauce 400g","Dreistern","3.29","4006276015492"
"Syoss Haarspray Stark 400ml","Syoss","4.99","4015100190182"
"Agrico Polnischer Brotaufstrich Pasztet 130g","Agrico","0.99","5904075001144"
"Lien Ying Jasmin-Reis 250g","Lien Ying","2.19","4013200880033"
"Weingut Apel Roter Wahnsinn Roséwein feinherb 0,75l","weingut","7.49","4260469051111"
"Leverno Grissini Torinesi 125g","Leverno","1.79","4013200332112"
"Eier Bio 10 Stück","eier","4.99","4014633231003"
"Freddy's Hühnerhof Eier Bodenhaltung 10 Stück","Freddy's Hühnerhof","3.59","4041447000303"
"Dauner Orange & Karotte 0,5l","Dauner Quellen","0.69","4005163055009"
"Burgis Semmelknödel 4x90g","Burgis","2.59","4009268004429"
"Falsches Filet","falsches","2.98","2207010000008"
"Saska Kirschlikör 0,5l","saska","7.49","5902573007330"
"Strohwohl Schweine Bauch","strohwohl","1.98","2271970000002"
"Zweifel Graneo Original 100g","Zweifel","1.99","7610095183002"
"Weleda Calendula Babycreme 10ml","Weleda","1.29","4001638091589"
"ZooRoyal Rind Monoprotein 800g","ZooRoyal","2.99","4337256369213"
"Lindt Weihnachtsmann 70g","Lindt","2.99","4000539770609"
"Rotgarnelen","rotgarnele","4.79","4009239588972"
"Vivess Wc Bürste","Vivess","1.49","4337256143424"
"share Bio Hafer-Drink Natur vegan 1l","share","1.89","4260556673561"
"ja! Lachsforelle 100g","ja!","2.99","4388860175073"
"Weihenstephan Fruchtquark Erdbeere 150g","Weihenstephan","0.89","4008452025059"
"Jacoby Bio Johannisbeer Nektar 0,75l","Jacoby","2.49","4004661071474"
"Oberrottweiler WeißweinPinot Noir QbA trocken 0,75l","oberrottweiler","6.49","4002140365229"
"o.b. Tampons Original Normal 16 Stück","o.b.","2.99","3574661610481"
"Dove Spülung Reparatur Ritual Kokosduft und Kurkuma 200ml","Dove","2.39","8710908789168"
"R&S Espana Original Serrano Stangensalami 160g","R&S","3.49","4005855562471"
"Pely Klimaneutral Müllbeutel Anti-Geruch 35l, 12 Stück","Pely","1.99","4007519018409"
"Harry Bäckerfrisch Vital-Brot 500g","Harry","1.79","4071800003870"
